Account_ID,Date,Transaction_details,Chq_no,Value_date,Withdrawal_amt,Withdrawal_currency,Deposit_amt,Deposit_currency,Balance_amt
ACC00032,19-02-2023,Utility Bill,,19-02-2023,688.6,EUR,195.4,INR,3154.65
ACC00043,19-02-2023,ATM Withdrawal,,19-02-2023,64.76,INR,881.92,EUR,1824.21
ACC00032,19-02-2023,Utility Bill,,19-02-2023,570.76,SGD,262.95,SGD,1865.05
ACC00050,20-02-2023,Utility Bill,,20-02-2023,189.69,EUR,690.11,JPY,3015.67
ACC00008,20-02-2023,Salary Credit,,20-02-2023,843.32,EUR,578.32,JPY,2444.7
ACC00012,20-02-2023,Online Transfer,,20-02-2023,435.74,INR,696.48,JPY,4387.52
ACC00010,20-02-2023,POS Purchase,,20-02-2023,594.25,SGD,130.84,EUR,1005.79
ACC00025,20-02-2023,Utility Bill,,20-02-2023,729.36,INR,35.53,EUR,4306.58
ACC00008,20-02-2023,POS Purchase,,20-02-2023,986.54,SGD,235.74,JPY,2280.99
ACC00037,20-02-2023,Salary Credit,,20-02-2023,66.99,EUR,120.09,INR,3534.22
ACC00006,20-02-2023,Utility Bill,,20-02-2023,797.56,USD,985.7,JPY,2492.32
ACC00040,21-02-2023,Online Transfer,,21-02-2023,643.45,SGD,892.31,JPY,3160.18
ACC00022,21-02-2023,Utility Bill,,21-02-2023,601.83,SGD,343.25,INR,4358.09
ACC00020,21-02-2023,Utility Bill,,21-02-2023,229.49,INR,531.31,SGD,2666.27
ACC00043,22-02-2023,Salary Credit,,22-02-2023,663.35,SGD,34.64,USD,4045.88
ACC00018,22-02-2023,Online Transfer,,22-02-2023,340.65,EUR,761.94,INR,1062.99
ACC00049,22-02-2023,ATM Withdrawal,,22-02-2023,69.06,USD,124.43,EUR,2244.31
ACC00038,22-02-2023,ATM Withdrawal,,22-02-2023,572.81,USD,515.79,INR,4832.59
ACC00046,22-02-2023,POS Purchase,,22-02-2023,497.16,EUR,609.81,USD,2298.21
ACC00026,23-02-2023,ATM Withdrawal,,23-02-2023,874.67,EUR,267.36,INR,3249.7
ACC00032,23-02-2023,Online Transfer,,23-02-2023,51.11,SGD,866.32,USD,3512.26
ACC00036,23-02-2023,Salary Credit,,23-02-2023,891.94,USD,905.65,JPY,3471.03
ACC00041,24-02-2023,Utility Bill,,24-02-2023,937,EUR,924.45,EUR,2769.72
ACC00012,24-02-2023,Salary Credit,,24-02-2023,297.42,SGD,152.52,INR,2004.71
ACC00042,24-02-2023,Online Transfer,,24-02-2023,487.75,INR,772.59,INR,3230.51
ACC00003,24-02-2023,Salary Credit,,24-02-2023,716.64,EUR,611.49,SGD,2087.77
ACC00016,24-02-2023,Salary Credit,,24-02-2023,431.03,EUR,687.84,INR,2590
ACC00022,25-02-2023,ATM Withdrawal,,25-02-2023,313.52,USD,982.32,INR,3417.63
ACC00036,25-02-2023,ATM Withdrawal,,25-02-2023,16.07,USD,782.73,SGD,4505.6
ACC00039,25-02-2023,Salary Credit,,25-02-2023,871.87,JPY,154.9,SGD,1694.11
ACC00022,25-02-2023,Utility Bill,,25-02-2023,26.73,INR,726.1,USD,3181.74
ACC00007,26-02-2023,Utility Bill,,26-02-2023,406.01,SGD,986.38,JPY,3739.27
ACC00024,26-02-2023,Online Transfer,,26-02-2023,372.7,JPY,438.65,EUR,4203.04
ACC00049,26-02-2023,Salary Credit,,26-02-2023,131.83,INR,936.06,JPY,2491.79
ACC00013,26-02-2023,POS Purchase,,26-02-2023,801.71,EUR,463.28,EUR,4918.66
ACC00044,26-02-2023,Utility Bill,,26-02-2023,617.92,JPY,455.14,EUR,2118.81
ACC00038,26-02-2023,ATM Withdrawal,,26-02-2023,565.97,USD,939.89,SGD,3360.97
ACC00049,27-02-2023,Online Transfer,,27-02-2023,450.46,INR,56.04,INR,3804.44
ACC00034,27-02-2023,Utility Bill,,27-02-2023,299.42,SGD,704.67,EUR,3981.9
ACC00016,27-02-2023,POS Purchase,,27-02-2023,326.86,USD,766.15,USD,4427.77
ACC00023,27-02-2023,Salary Credit,,27-02-2023,793.82,INR,260.81,EUR,3130.58
ACC00049,27-02-2023,Utility Bill,,27-02-2023,449.02,JPY,300.16,EUR,1668.94
ACC00006,27-02-2023,Utility Bill,,27-02-2023,801.52,USD,500.59,USD,1308.5
ACC00032,27-02-2023,ATM Withdrawal,,27-02-2023,640.28,JPY,364.82,INR,1754.54
ACC00001,28-02-2023,ATM Withdrawal,,28-02-2023,529.63,INR,932.3,SGD,3315.46
ACC00006,28-02-2023,Salary Credit,,28-02-2023,383.44,USD,775.48,USD,4149.2
ACC00040,28-02-2023,Salary Credit,,28-02-2023,973.4,SGD,236.54,EUR,4556.24
ACC00049,28-02-2023,Online Transfer,,28-02-2023,335.35,EUR,890.77,INR,4789.25
ACC00018,28-02-2023,ATM Withdrawal,,28-02-2023,228.47,EUR,134.77,USD,2009.83
ACC00039,28-02-2023,Salary Credit,,28-02-2023,263.15,USD,451.9,USD,2576.17
ACC00001,28-02-2023,POS Purchase,,28-02-2023,56.33,JPY,414.93,USD,4547.88
ACC00028,28-02-2023,POS Purchase,,28-02-2023,911.2,INR,386.06,SGD,3814.79
ACC00003,01-03-2023,Salary Credit,,01-03-2023,731.3,SGD,788.51,SGD,2350.66
ACC00048,01-03-2023,Salary Credit,,01-03-2023,514.37,JPY,246.29,INR,4954.29
ACC00027,01-03-2023,ATM Withdrawal,,01-03-2023,82.52,EUR,497.44,INR,1250.04
ACC00025,01-03-2023,POS Purchase,,01-03-2023,981.92,JPY,659.87,SGD,1570.84
ACC00003,01-03-2023,ATM Withdrawal,,01-03-2023,980.53,INR,971.79,EUR,2090.84
ACC00020,01-03-2023,ATM Withdrawal,,01-03-2023,274.7,USD,409.54,JPY,2841.8
ACC00045,01-03-2023,Online Transfer,,01-03-2023,848.7,USD,34.2,EUR,1954.09
ACC00029,01-03-2023,POS Purchase,,01-03-2023,499.97,SGD,154.38,SGD,2122.48
ACC00011,02-03-2023,POS Purchase,,02-03-2023,903.65,SGD,872.82,JPY,1643.67
ACC00007,02-03-2023,Online Transfer,,02-03-2023,691.42,JPY,627.59,EUR,4479.16
ACC00045,02-03-2023,Salary Credit,,02-03-2023,901.06,JPY,257.92,USD,3979.77
ACC00045,02-03-2023,Salary Credit,,02-03-2023,752.2,INR,213.86,SGD,3801.24
ACC00002,03-03-2023,ATM Withdrawal,,03-03-2023,291.48,EUR,557.41,EUR,1269.02
ACC00017,03-03-2023,Salary Credit,,03-03-2023,945.52,JPY,92.56,JPY,1879.64
ACC00013,03-03-2023,Online Transfer,,03-03-2023,680.89,EUR,922.67,EUR,4674.76
ACC00023,03-03-2023,Salary Credit,,03-03-2023,844.84,SGD,843.4,EUR,3523.76
ACC00010,04-03-2023,ATM Withdrawal,,04-03-2023,330.59,USD,77.62,EUR,3139.4
ACC00028,04-03-2023,POS Purchase,,04-03-2023,106.28,SGD,414.62,INR,1511.81
ACC00002,04-03-2023,Utility Bill,,04-03-2023,388.98,SGD,941.43,INR,1128.93
ACC00042,04-03-2023,Online Transfer,,04-03-2023,934.91,INR,740.16,USD,3878.56
ACC00018,04-03-2023,Utility Bill,,04-03-2023,506.19,INR,604.45,SGD,1665.93
ACC00007,04-03-2023,POS Purchase,,04-03-2023,3.85,JPY,918.5,INR,1901.17
ACC00030,04-03-2023,Salary Credit,,04-03-2023,602.9,INR,87.22,SGD,3720.04
ACC00036,05-03-2023,Online Transfer,,05-03-2023,451.8,INR,546.33,INR,2709.83
ACC00003,05-03-2023,POS Purchase,,05-03-2023,855.18,SGD,825.13,EUR,3600.13
ACC00038,05-03-2023,Online Transfer,,05-03-2023,277.7,EUR,457.81,JPY,4560.28
ACC00006,05-03-2023,Salary Credit,,05-03-2023,842.99,INR,602.54,USD,2592.65
ACC00023,05-03-2023,ATM Withdrawal,,05-03-2023,327.6,JPY,111.82,INR,1929.37
ACC00004,06-03-2023,POS Purchase,,06-03-2023,804.94,EUR,577.91,EUR,4448.44
ACC00043,06-03-2023,ATM Withdrawal,,06-03-2023,2.74,EUR,425.24,JPY,4404.75
ACC00018,06-03-2023,Online Transfer,,06-03-2023,234.96,SGD,247.25,SGD,1987.52
ACC00032,06-03-2023,Utility Bill,,06-03-2023,24.09,INR,708.87,USD,3709.45
ACC00043,06-03-2023,POS Purchase,,06-03-2023,683.94,INR,174.06,EUR,3009.33
ACC00043,06-03-2023,ATM Withdrawal,,06-03-2023,613.03,JPY,783.9,USD,4410
ACC00027,06-03-2023,Utility Bill,,06-03-2023,24.65,USD,320.56,USD,3872.56
ACC00032,06-03-2023,POS Purchase,,06-03-2023,787.21,JPY,162.6,INR,3432.93
ACC00019,07-03-2023,Online Transfer,,07-03-2023,588.65,INR,181.13,SGD,1281.25
ACC00027,07-03-2023,POS Purchase,,07-03-2023,726.75,EUR,90.95,SGD,2012.03
ACC00043,07-03-2023,Salary Credit,,07-03-2023,315.4,SGD,923.24,SGD,4820.58
ACC00040,07-03-2023,ATM Withdrawal,,07-03-2023,872.38,EUR,266.01,INR,2720.2
ACC00028,07-03-2023,ATM Withdrawal,,07-03-2023,752.37,SGD,50.87,EUR,4445.62
ACC00014,07-03-2023,ATM Withdrawal,,07-03-2023,115.51,INR,573.33,INR,1071.37
ACC00029,07-03-2023,Utility Bill,,07-03-2023,672.04,INR,446.95,EUR,4632.36
ACC00005,07-03-2023,Online Transfer,,07-03-2023,373.06,INR,126.6,INR,2774.89
ACC00002,08-03-2023,POS Purchase,,08-03-2023,400.23,EUR,369.78,USD,1160.57
ACC00031,08-03-2023,Online Transfer,,08-03-2023,543.79,USD,670.34,SGD,3186.84
ACC00020,08-03-2023,ATM Withdrawal,,08-03-2023,976.97,USD,4.16,INR,3668.87
ACC00003,08-03-2023,POS Purchase,,08-03-2023,346.48,SGD,234.84,USD,3172.18
ACC00016,08-03-2023,Online Transfer,,08-03-2023,20.09,INR,884.01,INR,4208.69
ACC00041,08-03-2023,ATM Withdrawal,,08-03-2023,398.04,JPY,969.49,JPY,3224.37
ACC00039,08-03-2023,Online Transfer,,08-03-2023,491.65,USD,495.17,USD,3368.71
ACC00013,08-03-2023,Online Transfer,,08-03-2023,632.35,JPY,31.24,EUR,2425.15
ACC00048,09-03-2023,Utility Bill,,09-03-2023,480.43,JPY,972.49,SGD,2730.94
ACC00047,09-03-2023,POS Purchase,,09-03-2023,701.77,INR,725.41,SGD,3461.66
ACC00050,09-03-2023,ATM Withdrawal,,09-03-2023,598.83,EUR,881.67,JPY,3848.78
ACC00032,09-03-2023,Online Transfer,,09-03-2023,965.12,SGD,650.35,USD,2857.89
ACC00006,09-03-2023,Online Transfer,,09-03-2023,238.87,EUR,824.19,SGD,4629.39
ACC00011,10-03-2023,ATM Withdrawal,,10-03-2023,494.64,EUR,577.34,USD,2968.13
ACC00027,10-03-2023,Online Transfer,,10-03-2023,295.21,INR,273.12,SGD,1731.79
ACC00031,10-03-2023,POS Purchase,,10-03-2023,478.35,INR,224.09,JPY,2620.23
ACC00028,11-03-2023,Salary Credit,,11-03-2023,419.08,SGD,220.06,EUR,2517.75
ACC00004,11-03-2023,ATM Withdrawal,,11-03-2023,497.28,INR,299.94,SGD,3642.88
ACC00010,11-03-2023,POS Purchase,,11-03-2023,251.73,INR,743.57,SGD,1843.15
ACC00048,11-03-2023,Online Transfer,,11-03-2023,871.77,EUR,794.21,EUR,3086.92
ACC00013,11-03-2023,Utility Bill,,11-03-2023,92.36,EUR,26.41,EUR,3946.38
ACC00025,11-03-2023,ATM Withdrawal,,11-03-2023,31.99,EUR,15.51,JPY,3206.35
ACC00049,12-03-2023,Utility Bill,,12-03-2023,230.7,USD,838.31,INR,3998.85
ACC00009,12-03-2023,POS Purchase,,12-03-2023,451.43,SGD,112.55,INR,1675.21
ACC00031,12-03-2023,ATM Withdrawal,,12-03-2023,941.96,EUR,585.58,EUR,1884.08
ACC00044,12-03-2023,POS Purchase,,12-03-2023,333.98,USD,455.91,SGD,4833.41
ACC00011,13-03-2023,ATM Withdrawal,,13-03-2023,328.49,USD,219.69,INR,4167.11
ACC00004,13-03-2023,POS Purchase,,13-03-2023,763.12,SGD,344.21,USD,2664.14
ACC00049,13-03-2023,POS Purchase,,13-03-2023,869.85,JPY,556.7,EUR,2756.42
ACC00040,13-03-2023,Online Transfer,,13-03-2023,381.06,JPY,429.11,JPY,4712.01
ACC00034,13-03-2023,POS Purchase,,13-03-2023,854.05,USD,632.55,EUR,1853.13
ACC00049,13-03-2023,Online Transfer,,13-03-2023,889.01,INR,163.99,INR,2607.03
ACC00006,14-03-2023,Online Transfer,,14-03-2023,568.73,SGD,996.82,EUR,2132.46
ACC00014,14-03-2023,Salary Credit,,14-03-2023,876.32,INR,34.17,EUR,1303.06
ACC00033,14-03-2023,Salary Credit,,14-03-2023,109.03,INR,924.52,EUR,3094.62
ACC00016,14-03-2023,Salary Credit,,14-03-2023,836.57,INR,164.43,JPY,3674.86
ACC00006,14-03-2023,Salary Credit,,14-03-2023,305.52,SGD,890.5,INR,3228.09
ACC00030,15-03-2023,Utility Bill,,15-03-2023,951.62,USD,325.39,EUR,4726.1
ACC00013,15-03-2023,ATM Withdrawal,,15-03-2023,748.4,USD,232.02,EUR,2627.91
ACC00049,15-03-2023,Utility Bill,,15-03-2023,618.11,EUR,799.55,INR,4786.23
ACC00035,15-03-2023,ATM Withdrawal,,15-03-2023,917.22,INR,833.54,USD,1341.21
ACC00012,16-03-2023,Salary Credit,,16-03-2023,764.4,EUR,291.78,EUR,4306.07
ACC00039,16-03-2023,POS Purchase,,16-03-2023,650.67,SGD,460.65,EUR,3355.8
ACC00006,16-03-2023,POS Purchase,,16-03-2023,628.91,INR,696.68,USD,2486.89
ACC00049,16-03-2023,POS Purchase,,16-03-2023,863.97,EUR,892.55,EUR,1398.06
ACC00004,16-03-2023,ATM Withdrawal,,16-03-2023,547.08,JPY,690.89,SGD,2830.57
ACC00001,16-03-2023,ATM Withdrawal,,16-03-2023,751.47,EUR,688.14,JPY,4576.98
ACC00007,16-03-2023,Online Transfer,,16-03-2023,563.14,SGD,326.91,INR,1626.51
ACC00024,16-03-2023,Utility Bill,,16-03-2023,701.82,EUR,394.25,USD,4892.67
ACC00020,17-03-2023,Online Transfer,,17-03-2023,680.64,EUR,984.17,USD,2359.92
ACC00025,17-03-2023,Utility Bill,,17-03-2023,299.66,JPY,619.61,SGD,4846.95
ACC00007,17-03-2023,ATM Withdrawal,,17-03-2023,982.69,INR,586.24,SGD,3400.78
ACC00045,17-03-2023,POS Purchase,,17-03-2023,966.63,SGD,401.57,JPY,1719.1
ACC00038,17-03-2023,Utility Bill,,17-03-2023,987.59,USD,403.42,USD,1895.03
ACC00020,17-03-2023,ATM Withdrawal,,17-03-2023,126.48,EUR,285.38,USD,1542.58
ACC00012,17-03-2023,Salary Credit,,17-03-2023,417.98,USD,80.32,SGD,3414.78
ACC00023,17-03-2023,Utility Bill,,17-03-2023,328.15,USD,100.83,USD,3244.55
ACC00044,18-03-2023,POS Purchase,,18-03-2023,86,JPY,586.29,SGD,2630.58
ACC00030,18-03-2023,ATM Withdrawal,,18-03-2023,723.88,SGD,941.06,JPY,4158.01
ACC00017,18-03-2023,Utility Bill,,18-03-2023,310.5,EUR,855.59,INR,1787.67
ACC00028,18-03-2023,POS Purchase,,18-03-2023,350.9,JPY,268.95,SGD,2363.79
ACC00014,18-03-2023,Online Transfer,,18-03-2023,332.56,EUR,275.68,EUR,1287.6
ACC00019,19-03-2023,Online Transfer,,19-03-2023,339.74,INR,193.48,INR,4838.53
ACC00023,19-03-2023,POS Purchase,,19-03-2023,374.9,SGD,277.64,USD,3069.95
ACC00042,19-03-2023,Online Transfer,,19-03-2023,532.12,SGD,81.4,JPY,1999.24
ACC00014,19-03-2023,POS Purchase,,19-03-2023,556.55,EUR,461.7,JPY,3980.33
ACC00034,19-03-2023,POS Purchase,,19-03-2023,741.16,INR,805.45,SGD,1367.09
ACC00042,19-03-2023,POS Purchase,,19-03-2023,969.24,SGD,88.23,JPY,3089.13
ACC00023,20-03-2023,POS Purchase,,20-03-2023,364.68,INR,68.2,JPY,3967.53
ACC00043,20-03-2023,Utility Bill,,20-03-2023,745.53,USD,87.34,SGD,3984.64
ACC00048,20-03-2023,Online Transfer,,20-03-2023,602.54,USD,492.94,INR,1304.84
ACC00001,21-03-2023,Utility Bill,,21-03-2023,113.88,INR,949.03,EUR,4901.1
ACC00026,21-03-2023,Utility Bill,,21-03-2023,146.32,USD,783.98,EUR,2177.54
ACC00050,21-03-2023,Salary Credit,,21-03-2023,606.45,INR,348.98,SGD,1184.12
ACC00049,21-03-2023,Utility Bill,,21-03-2023,373.18,SGD,743.84,SGD,2026.48
ACC00049,22-03-2023,Salary Credit,,22-03-2023,465.9,JPY,283.4,USD,3322.08
ACC00045,22-03-2023,ATM Withdrawal,,22-03-2023,569.07,SGD,94.58,JPY,2038.52
ACC00047,22-03-2023,Online Transfer,,22-03-2023,228.89,SGD,930.08,JPY,3731.66
ACC00013,23-03-2023,ATM Withdrawal,,23-03-2023,925.1,INR,807.47,JPY,4703.31
ACC00031,23-03-2023,Utility Bill,,23-03-2023,763.32,SGD,272.86,EUR,4148.99
ACC00034,23-03-2023,Utility Bill,,23-03-2023,864.74,EUR,757.67,JPY,3685.35
ACC00012,23-03-2023,Online Transfer,,23-03-2023,995.96,JPY,291.61,EUR,2387.88
ACC00005,24-03-2023,ATM Withdrawal,,24-03-2023,630.27,SGD,49.8,JPY,1424.24
ACC00033,24-03-2023,ATM Withdrawal,,24-03-2023,71.36,JPY,154.83,INR,1006.48
ACC00008,24-03-2023,Online Transfer,,24-03-2023,202.22,INR,836.1,JPY,4451.53
ACC00017,24-03-2023,ATM Withdrawal,,24-03-2023,540.49,EUR,392.31,SGD,1685.04
ACC00047,24-03-2023,Salary Credit,,24-03-2023,551.69,SGD,138.92,SGD,4044.62
ACC00006,25-03-2023,Utility Bill,,25-03-2023,614.89,JPY,601.32,JPY,3399.66
ACC00043,25-03-2023,Salary Credit,,25-03-2023,686.49,SGD,587.43,USD,3509.36
ACC00014,25-03-2023,ATM Withdrawal,,25-03-2023,779.77,INR,212.14,INR,4241.25
ACC00007,25-03-2023,ATM Withdrawal,,25-03-2023,828.7,EUR,481.55,USD,2869.26
ACC00034,25-03-2023,Utility Bill,,25-03-2023,758.84,JPY,623.64,JPY,2689.75
ACC00038,25-03-2023,ATM Withdrawal,,25-03-2023,152.94,EUR,167.34,USD,1093.35
ACC00026,25-03-2023,POS Purchase,,25-03-2023,633.54,JPY,270.61,SGD,1326
ACC00026,25-03-2023,ATM Withdrawal,,25-03-2023,624.08,USD,120.49,INR,1422.02
ACC00014,26-03-2023,Salary Credit,,26-03-2023,563.46,JPY,322,USD,1606.6
ACC00008,26-03-2023,ATM Withdrawal,,26-03-2023,699.16,INR,917.5,INR,4565.49
ACC00021,26-03-2023,POS Purchase,,26-03-2023,149.59,USD,131.96,INR,2277.87
ACC00050,27-03-2023,Utility Bill,,27-03-2023,403.55,EUR,220.27,USD,4268.36
ACC00014,27-03-2023,Salary Credit,,27-03-2023,520.48,EUR,88.69,JPY,1881.57
ACC00015,27-03-2023,Salary Credit,,27-03-2023,342,USD,662.79,JPY,2814.61
ACC00024,27-03-2023,ATM Withdrawal,,27-03-2023,795.68,EUR,46.49,EUR,1715.98
ACC00029,27-03-2023,Salary Credit,,27-03-2023,224.12,EUR,307.48,SGD,3250.06
ACC00002,27-03-2023,Utility Bill,,27-03-2023,560.44,USD,328.49,USD,2934.39
ACC00008,27-03-2023,POS Purchase,,27-03-2023,237.62,USD,811.06,JPY,2615.06
ACC00040,27-03-2023,POS Purchase,,27-03-2023,30.49,INR,552.77,EUR,3794.45
ACC00015,28-03-2023,ATM Withdrawal,,28-03-2023,174.25,EUR,953.25,JPY,1616.54
ACC00017,28-03-2023,Online Transfer,,28-03-2023,18.31,SGD,697.84,JPY,2250.54
ACC00016,28-03-2023,ATM Withdrawal,,28-03-2023,439.28,SGD,617.07,SGD,3973.41
ACC00047,28-03-2023,Online Transfer,,28-03-2023,65.52,SGD,870.75,EUR,3983.26
ACC00001,28-03-2023,ATM Withdrawal,,28-03-2023,868.48,INR,813.26,EUR,4936.17
ACC00005,28-03-2023,Salary Credit,,28-03-2023,171.39,JPY,768.08,SGD,4102.9
ACC00010,28-03-2023,Online Transfer,,28-03-2023,733.56,SGD,268.1,SGD,2188.25
ACC00024,28-03-2023,Utility Bill,,28-03-2023,882.55,JPY,29.25,JPY,1621.14
ACC00042,29-03-2023,Salary Credit,,29-03-2023,395.95,USD,750.67,EUR,1649.66
ACC00004,29-03-2023,Online Transfer,,29-03-2023,26.61,JPY,866.24,SGD,1908.4
ACC00035,29-03-2023,Salary Credit,,29-03-2023,624.83,JPY,9.16,SGD,2913.1
ACC00050,29-03-2023,Utility Bill,,29-03-2023,914.33,SGD,974.73,INR,1237.39
ACC00050,29-03-2023,Online Transfer,,29-03-2023,589.37,EUR,112.16,JPY,4963.07
ACC00031,30-03-2023,Utility Bill,,30-03-2023,395.75,USD,926.66,EUR,4190.69
ACC00016,30-03-2023,POS Purchase,,30-03-2023,96.37,JPY,970.55,JPY,1107.16
ACC00036,30-03-2023,Online Transfer,,30-03-2023,596.73,SGD,37.65,SGD,3493.12
ACC00035,30-03-2023,POS Purchase,,30-03-2023,562.02,EUR,293.75,INR,4014.49
ACC00042,30-03-2023,Salary Credit,,30-03-2023,109.84,INR,677.07,JPY,3141.28
ACC00047,30-03-2023,Online Transfer,,30-03-2023,901.9,SGD,980.68,INR,4648.65
ACC00002,31-03-2023,Online Transfer,,31-03-2023,687.08,SGD,406.02,INR,1847.29
ACC00002,31-03-2023,Salary Credit,,31-03-2023,962.57,INR,96.99,JPY,2723.39
ACC00027,31-03-2023,ATM Withdrawal,,31-03-2023,647.38,USD,591.31,JPY,4801.45
ACC00042,31-03-2023,Online Transfer,,31-03-2023,366.44,USD,148.71,SGD,2181.67
ACC00042,31-03-2023,POS Purchase,,31-03-2023,81.12,JPY,338.14,USD,2943.52
ACC00018,31-03-2023,POS Purchase,,31-03-2023,292.49,SGD,582.3,JPY,1575.52
ACC00015,01-04-2023,Online Transfer,,01-04-2023,887.22,INR,466.07,SGD,3494.54
ACC00013,01-04-2023,Online Transfer,,01-04-2023,769.76,EUR,202.72,SGD,3630.21
ACC00007,01-04-2023,POS Purchase,,01-04-2023,533.43,INR,649.83,JPY,1797.9
ACC00047,01-04-2023,Salary Credit,,01-04-2023,746.99,EUR,573.62,SGD,1807.92
ACC00036,02-04-2023,ATM Withdrawal,,02-04-2023,988.24,USD,436.08,USD,2501.07
ACC00032,02-04-2023,ATM Withdrawal,,02-04-2023,525.48,SGD,686.55,EUR,1097.15
ACC00004,02-04-2023,POS Purchase,,02-04-2023,35.62,USD,635.21,INR,2287.39
ACC00046,03-04-2023,Salary Credit,,03-04-2023,939.19,INR,72.37,INR,2404.75
ACC00034,03-04-2023,POS Purchase,,03-04-2023,137.93,EUR,839.02,JPY,2903.85
ACC00047,03-04-2023,Salary Credit,,03-04-2023,668.01,INR,758.62,JPY,4819.73
ACC00009,03-04-2023,Utility Bill,,03-04-2023,335.83,EUR,402.34,SGD,4080.77
ACC00042,03-04-2023,POS Purchase,,03-04-2023,904.33,EUR,844.78,JPY,2869.06
ACC00045,04-04-2023,POS Purchase,,04-04-2023,390.5,USD,356.3,INR,1396.58
ACC00003,04-04-2023,Online Transfer,,04-04-2023,396.82,INR,939.34,JPY,3385.52
ACC00045,04-04-2023,ATM Withdrawal,,04-04-2023,835.89,JPY,437.41,EUR,2482.6
ACC00041,04-04-2023,POS Purchase,,04-04-2023,80.32,EUR,851.76,SGD,4289.9
ACC00015,04-04-2023,ATM Withdrawal,,04-04-2023,389.81,JPY,166.17,INR,2630.42
ACC00017,04-04-2023,ATM Withdrawal,,04-04-2023,55.17,INR,177.86,USD,3189.52
ACC00015,05-04-2023,Utility Bill,,05-04-2023,57.58,INR,827.07,JPY,3426.79
ACC00022,05-04-2023,ATM Withdrawal,,05-04-2023,621.89,EUR,426.69,USD,3478.41
ACC00026,05-04-2023,Salary Credit,,05-04-2023,244.83,USD,630.41,SGD,3386.61
ACC00013,05-04-2023,Salary Credit,,05-04-2023,85.78,EUR,232.47,SGD,2211.43
ACC00001,05-04-2023,Online Transfer,,05-04-2023,551.25,INR,302.83,SGD,4949.15
ACC00015,05-04-2023,Online Transfer,,05-04-2023,245.23,JPY,861.23,JPY,3578.89
ACC00009,05-04-2023,Utility Bill,,05-04-2023,950,USD,761.46,USD,2748.4
ACC00045,06-04-2023,Salary Credit,,06-04-2023,441.17,INR,310.69,USD,1159.18
ACC00046,06-04-2023,Utility Bill,,06-04-2023,605.68,JPY,471.76,INR,2167.84
ACC00038,06-04-2023,Salary Credit,,06-04-2023,54.86,EUR,144.35,SGD,1897.94
ACC00008,06-04-2023,Salary Credit,,06-04-2023,970.62,JPY,44.88,INR,1150.1
ACC00043,06-04-2023,POS Purchase,,06-04-2023,756.08,USD,722.12,USD,1725.47
ACC00004,06-04-2023,Online Transfer,,06-04-2023,328.66,EUR,395.91,SGD,3476.62
ACC00039,07-04-2023,Salary Credit,,07-04-2023,30.46,EUR,897.97,INR,4890.95
ACC00015,07-04-2023,POS Purchase,,07-04-2023,331.95,USD,406.76,INR,3378.06
ACC00013,07-04-2023,Utility Bill,,07-04-2023,250.65,EUR,746.86,JPY,1880.87
ACC00020,07-04-2023,Online Transfer,,07-04-2023,65.82,SGD,422.27,INR,4414.22
ACC00047,07-04-2023,Online Transfer,,07-04-2023,448.9,EUR,31.66,JPY,1586.9
ACC00023,07-04-2023,Salary Credit,,07-04-2023,54.77,EUR,787.5,USD,1590.35
ACC00021,08-04-2023,POS Purchase,,08-04-2023,396.86,USD,272.57,USD,3147.41
ACC00017,08-04-2023,ATM Withdrawal,,08-04-2023,149.65,INR,961.4,JPY,3920.56
ACC00041,08-04-2023,Online Transfer,,08-04-2023,127.93,USD,225.67,USD,3663.7
ACC00025,08-04-2023,Salary Credit,,08-04-2023,32.46,EUR,684.59,EUR,2734.26
ACC00026,08-04-2023,Utility Bill,,08-04-2023,229.99,JPY,307.92,INR,3034.19
ACC00035,08-04-2023,ATM Withdrawal,,08-04-2023,20.92,USD,425.21,JPY,3337.51
ACC00004,09-04-2023,POS Purchase,,09-04-2023,932.54,EUR,886.83,SGD,4908.85
ACC00044,09-04-2023,Utility Bill,,09-04-2023,843.63,USD,104.97,SGD,3840.34
ACC00043,09-04-2023,Salary Credit,,09-04-2023,786.26,JPY,274.07,USD,4888.75
ACC00041,09-04-2023,Salary Credit,,09-04-2023,652.85,USD,880.96,EUR,1737.12
ACC00017,10-04-2023,ATM Withdrawal,,10-04-2023,96.31,INR,152,SGD,2688.99
ACC00045,10-04-2023,ATM Withdrawal,,10-04-2023,476.47,JPY,138.39,JPY,1244.56
ACC00030,10-04-2023,Online Transfer,,10-04-2023,66.58,EUR,592.18,USD,1420.41
ACC00006,10-04-2023,ATM Withdrawal,,10-04-2023,915.79,INR,723.98,INR,4276.04
ACC00013,10-04-2023,Salary Credit,,10-04-2023,887.05,EUR,571.27,JPY,1933.18
ACC00028,10-04-2023,ATM Withdrawal,,10-04-2023,716.29,EUR,183.24,INR,2505.56
ACC00007,11-04-2023,ATM Withdrawal,,11-04-2023,608.66,INR,771.2,INR,3796.04
ACC00040,11-04-2023,Salary Credit,,11-04-2023,43.85,EUR,614.83,SGD,3584.33
ACC00014,11-04-2023,Online Transfer,,11-04-2023,218.86,USD,66.05,USD,4944.96
ACC00049,12-04-2023,Salary Credit,,12-04-2023,352.54,USD,864.14,EUR,4693.01
ACC00022,12-04-2023,ATM Withdrawal,,12-04-2023,542.83,SGD,323.6,JPY,3817.9
