Account_ID,Date,Transaction_details,Chq_no,Value_date,Withdrawal_amt,Withdrawal_currency,Deposit_amt,Deposit_currency,Balance_amt
ACC0031,2023-02-03,Under agent season sure magazine.,3804681,2023-02-03,0.0,,4855.07,INR,86920.22
ACC0015,2023-02-03,Since within party.,3044869,2023-02-03,4380.13,SGD,0.0,,15817.75
ACC0012,2023-02-03,Action structure myself fund store single.,8376725,2023-02-03,0.0,,4824.26,JPY,82196.99
ACC0035,2023-02-03,Ask fight consider rock else.,,2023-02-03,0.0,,3936.65,EUR,63717.89
ACC0044,2023-02-03,Local recognize turn crime someone.,,2023-02-03,2223.18,EUR,0.0,,70859.31
ACC0046,2023-02-04,Mother who see white.,,2023-02-04,0.0,,3323.81,USD,69384.62
ACC0009,2023-02-04,Boy forward capital thank type allow.,3335306,2023-02-04,2724.93,SGD,0.0,,93376.35
ACC0005,2023-02-04,Meet check machine require form role.,3284124,2023-02-04,0.0,,3816.48,GBP,54963.55
ACC0005,2023-02-04,Consumer total card budget accept girl.,0858507,2023-02-04,3657.37,SGD,0.0,,25870.5
ACC0019,2023-02-04,Figure region explain get.,,2023-02-04,4996.63,USD,0.0,,53195.53
ACC0036,2023-02-04,Job order program eight.,1414734,2023-02-04,2221.8,JPY,0.0,,99945.17
ACC0047,2023-02-04,Into leave three page.,,2023-02-04,0.0,,3420.19,JPY,68022.87
ACC0044,2023-02-05,Argue region trial parent summer.,,2023-02-05,0.0,,1859.6,JPY,85309.25
ACC0028,2023-02-05,Society notice wish style.,2428189,2023-02-05,2578.8,USD,0.0,,87810.87
ACC0010,2023-02-05,Vote either my among mind to argue plant.,,2023-02-05,276.97,USD,0.0,,21792.42
ACC0044,2023-02-05,Level find some much.,1033812,2023-02-05,4485.39,EUR,0.0,,73087.08
ACC0041,2023-02-05,Relationship continue reality media structure hear southern.,,2023-02-05,2876.21,SGD,0.0,,34305.37
ACC0034,2023-02-06,Police test situation build manager miss west prepare.,1276256,2023-02-06,1931.34,INR,0.0,,77290.12
ACC0045,2023-02-06,Mother entire could.,,2023-02-06,803.52,USD,0.0,,11452.52
ACC0040,2023-02-06,Although parent his soon meeting offer.,,2023-02-06,4358.78,USD,0.0,,85034.73
ACC0035,2023-02-06,May some size drive dream pay.,,2023-02-06,0.0,,532.67,JPY,94088.07
ACC0049,2023-02-06,Summer particular man treatment bank image practice force.,2375299,2023-02-06,2841.08,EUR,0.0,,39150.22
ACC0043,2023-02-06,Bring million design certain wear lay scientist.,1034721,2023-02-06,3352.26,EUR,0.0,,71096.89
ACC0050,2023-02-07,Information other specific baby turn.,,2023-02-07,4304.87,JPY,0.0,,86020.43
ACC0006,2023-02-07,Country most after writer.,5259337,2023-02-07,0.0,,2086.94,GBP,27412.3
ACC0018,2023-02-07,Simply plant travel heart drop assume.,6278699,2023-02-07,0.0,,1680.55,SGD,79382.38
ACC0026,2023-02-07,Drug city woman hour building body best.,0831509,2023-02-07,0.0,,2695.47,GBP,59750.23
ACC0006,2023-02-07,Admit protect gun American challenge.,,2023-02-07,0.0,,4623.82,JPY,10400.53
ACC0045,2023-02-07,Power thousand tree make kind real.,,2023-02-07,0.0,,2197.44,JPY,57119.48
ACC0016,2023-02-08,Pay investment perform each area thus.,,2023-02-08,920.76,SGD,0.0,,32376.38
ACC0048,2023-02-08,Accept describe them school strategy.,,2023-02-08,335.24,INR,0.0,,7329.3
ACC0029,2023-02-08,Structure fund involve practice toward performance bit.,,2023-02-08,1172.65,EUR,0.0,,18198.04
ACC0040,2023-02-08,Want writer avoid challenge free nature.,,2023-02-08,0.0,,4359.68,INR,80262.94
ACC0001,2023-02-08,Report themselves window rate end huge ok.,7864112,2023-02-08,0.0,,2739.04,GBP,18836.03
ACC0023,2023-02-08,Edge fill him learn foreign miss we.,,2023-02-08,3884.65,JPY,0.0,,25010.79
ACC0050,2023-02-08,Ready girl good place along treatment.,,2023-02-08,1057.79,EUR,0.0,,97949.16
ACC0037,2023-02-08,Son hear around couple actually.,6095701,2023-02-08,0.0,,2995.24,SGD,66007.56
ACC0008,2023-02-08,Board cup almost before agent college none.,,2023-02-08,3221.57,GBP,0.0,,47318.08
ACC0005,2023-02-09,Control down picture appear.,,2023-02-09,0.0,,1577.22,JPY,79526.09
ACC0032,2023-02-09,Almost effort nothing husband soon.,0140429,2023-02-09,4326.23,SGD,0.0,,89737.45
ACC0043,2023-02-09,First subject tough seem.,6657315,2023-02-09,4998.92,JPY,0.0,,69578.03
ACC0010,2023-02-09,Seat phone describe law friend particularly pick professor.,,2023-02-09,0.0,,2538.75,INR,81777.29
ACC0047,2023-02-09,Image speech show both decide.,,2023-02-09,0.0,,3164.31,SGD,26834.71
ACC0049,2023-02-10,Quality again participant skin current decision.,,2023-02-10,0.0,,3201.53,EUR,88426.49
ACC0046,2023-02-10,At TV throughout summer compare responsibility.,6341892,2023-02-10,0.0,,326.35,EUR,68500.23
ACC0040,2023-02-10,Require city ago myself marriage situation in car.,,2023-02-10,3188.89,JPY,0.0,,99368.19
ACC0035,2023-02-10,Include study bit professor.,,2023-02-10,1383.56,GBP,0.0,,88710.42
ACC0025,2023-02-10,Score young follow drop a minute.,,2023-02-10,3162.55,INR,0.0,,17051.92
ACC0020,2023-02-10,Campaign movie ground issue themselves this.,8027360,2023-02-10,735.17,SGD,0.0,,60674.75
ACC0021,2023-02-11,But suddenly skill manage.,7208408,2023-02-11,0.0,,2765.66,JPY,68304.02
ACC0005,2023-02-11,Yeah reduce focus picture debate senior.,,2023-02-11,2645.03,GBP,0.0,,42623.31
ACC0035,2023-02-11,Cut or fast rest for something sell.,4516265,2023-02-11,0.0,,2395.37,SGD,22690.92
ACC0043,2023-02-11,Worry article thought see south.,,2023-02-11,2028.36,JPY,0.0,,72211.76
ACC0007,2023-02-11,Quality affect environment win but building career heavy.,3347286,2023-02-11,0.0,,4458.15,SGD,72729.53
ACC0044,2023-02-11,During table defense politics start prevent.,,2023-02-11,2107.03,JPY,0.0,,15587.81
ACC0010,2023-02-11,Season exist live agency put doctor.,,2023-02-11,4339.38,JPY,0.0,,22768.73
ACC0007,2023-02-11,Begin study start anyone third however oil community.,7802693,2023-02-11,811.82,GBP,0.0,,15265.38
ACC0050,2023-02-12,Whom high figure professional play wind official.,,2023-02-12,568.55,USD,0.0,,77601.6
ACC0012,2023-02-12,Choose skill college development firm late here marriage.,,2023-02-12,0.0,,3316.19,EUR,25370.64
ACC0009,2023-02-12,Much north return chance degree.,,2023-02-12,4985.32,EUR,0.0,,62987.63
ACC0011,2023-02-12,Although course executive.,,2023-02-12,2079.69,SGD,0.0,,20431.5
ACC0017,2023-02-12,Among protect probably anyone direction marriage somebody.,,2023-02-12,1716.15,JPY,0.0,,41421.32
ACC0039,2023-02-12,Memory either even son method decide interest.,,2023-02-12,511.76,USD,0.0,,16533.29
ACC0015,2023-02-13,Church fund rule.,0639088,2023-02-13,722.46,GBP,0.0,,53680.9
ACC0022,2023-02-13,Hold purpose course purpose public hand hair.,7113046,2023-02-13,0.0,,1555.78,USD,17691.84
ACC0005,2023-02-13,Audience down do into.,9866482,2023-02-13,840.2,EUR,0.0,,6508.78
ACC0014,2023-02-13,Computer from near clear week anything.,8834729,2023-02-13,0.0,,2692.92,INR,9239.91
ACC0012,2023-02-13,Why five street.,,2023-02-13,0.0,,238.08,INR,59283.54
ACC0041,2023-02-13,Big structure movie last.,,2023-02-13,0.0,,2181.25,SGD,40123.22
ACC0004,2023-02-13,Past group city.,2151725,2023-02-13,0.0,,438.07,EUR,26593.32
ACC0005,2023-02-14,Officer entire create Mrs room as.,0396832,2023-02-14,0.0,,1603.46,USD,40843.02
ACC0032,2023-02-14,Sing surface write.,,2023-02-14,3060.07,USD,0.0,,34232.3
ACC0043,2023-02-14,Lawyer may set prepare model two cut ago.,0589911,2023-02-14,0.0,,1316.43,INR,56097.65
ACC0014,2023-02-14,Inside dinner that similar room effect what.,6497981,2023-02-14,676.6,GBP,0.0,,85783.57
ACC0009,2023-02-14,Throw such pick network however stuff.,,2023-02-14,0.0,,3398.41,GBP,95679.47
ACC0042,2023-02-14,Bill suggest receive price pick finish mouth.,,2023-02-14,4661.96,USD,0.0,,41387.15
ACC0030,2023-02-14,Box particular lot move girl ask thousand.,,2023-02-14,2762.25,GBP,0.0,,29795.42
ACC0022,2023-02-15,Hundred story hope leg.,2394058,2023-02-15,4425.67,GBP,0.0,,90751.64
ACC0040,2023-02-15,Civil country beyond perhaps item interest.,,2023-02-15,0.0,,864.64,JPY,72395.21
ACC0009,2023-02-15,Five pay until unit nice building.,3721452,2023-02-15,0.0,,4037.55,USD,22033.17
ACC0030,2023-02-15,Half remain old agency career between.,6072780,2023-02-15,0.0,,2936.39,INR,81697.16
ACC0003,2023-02-15,Son less base later off condition.,9114802,2023-02-15,2306.41,USD,0.0,,98502.81
ACC0018,2023-02-15,Knowledge positive wear assume.,,2023-02-15,0.0,,830.55,INR,82055.18
ACC0020,2023-02-15,Service send network poor happen.,,2023-02-15,0.0,,1377.03,JPY,5957.63
ACC0028,2023-02-15,His time way degree rock change report.,,2023-02-15,1179.93,SGD,0.0,,87746.25
ACC0043,2023-02-15,Heart much site participant.,,2023-02-15,2510.32,SGD,0.0,,70586.43
ACC0006,2023-02-15,Scene how why realize trade ago plant.,,2023-02-15,3917.65,JPY,0.0,,81019.84
ACC0008,2023-02-16,Rich nation series sport rich everything.,,2023-02-16,0.0,,2054.91,GBP,21685.23
ACC0016,2023-02-16,Buy ask citizen.,,2023-02-16,0.0,,4579.38,JPY,18076.91
ACC0006,2023-02-16,Black reflect enjoy yard decision.,9716351,2023-02-16,0.0,,3073.71,SGD,51252.26
ACC0016,2023-02-16,Door town can contain measure heavy.,,2023-02-16,0.0,,4019.5,SGD,74014.66
ACC0004,2023-02-16,Item who floor sister visit tree how.,,2023-02-16,0.0,,3633.25,USD,29489.08
ACC0013,2023-02-17,Put test environment PM produce cup score.,1531269,2023-02-17,244.6,USD,0.0,,41196.78
ACC0049,2023-02-17,Light or goal across ball answer.,,2023-02-17,3667.46,GBP,0.0,,88137.84
ACC0029,2023-02-17,Many rate teacher risk beyond actually when.,2995208,2023-02-17,0.0,,4082.09,EUR,43422.94
ACC0014,2023-02-17,Parent successful education star.,,2023-02-17,0.0,,2569.06,EUR,69159.66
ACC0006,2023-02-17,Figure take field body run certain.,0501466,2023-02-17,0.0,,582.61,EUR,20310.81
ACC0046,2023-02-17,Realize something available beyond without.,,2023-02-17,2262.73,EUR,0.0,,23178.5
ACC0019,2023-02-17,Until expect wind stay need us.,3302217,2023-02-17,0.0,,2186.49,INR,41864.29
ACC0045,2023-02-17,Address true two sing child language.,,2023-02-17,3858.12,GBP,0.0,,80892.11
ACC0008,2023-02-17,Since cell everyone hotel health.,9042698,2023-02-17,0.0,,1067.8,EUR,68224.94
ACC0016,2023-02-17,Gas now small rich.,3876914,2023-02-17,0.0,,3643.5,EUR,77562.31
ACC0041,2023-02-18,Sure easy list side season commercial hundred.,,2023-02-18,0.0,,4064.88,JPY,9981.18
ACC0044,2023-02-18,State be affect evidence something policy bring evening.,,2023-02-18,3927.63,JPY,0.0,,27669.43
ACC0032,2023-02-18,Physical yeah really.,4898983,2023-02-18,0.0,,2240.57,JPY,13790.81
ACC0019,2023-02-18,White where Mr laugh.,,2023-02-18,4191.25,SGD,0.0,,28742.11
ACC0013,2023-02-18,Care easy wrong six.,8528846,2023-02-18,0.0,,3260.3,USD,13523.32
ACC0020,2023-02-19,Research people human moment become floor.,5632290,2023-02-19,3647.4,USD,0.0,,24304.19
ACC0047,2023-02-19,Role into suffer agree democratic.,7277973,2023-02-19,0.0,,2933.93,JPY,78545.95
ACC0035,2023-02-19,Huge ago cultural above like kitchen.,,2023-02-19,1113.39,USD,0.0,,32740.33
ACC0032,2023-02-19,Feeling speech set radio.,,2023-02-19,0.0,,954.96,GBP,39113.38
ACC0004,2023-02-19,I although commercial power expert step material.,2933860,2023-02-19,3635.17,GBP,0.0,,41580.74
ACC0041,2023-02-19,Realize might price involve hospital place any.,,2023-02-19,993.13,EUR,0.0,,30537.43
ACC0013,2023-02-19,Story provide anyone history father world reason.,,2023-02-19,892.37,EUR,0.0,,48086.38
ACC0018,2023-02-19,Training during participant represent consider window place.,,2023-02-19,0.0,,4919.64,SGD,33845.23
ACC0031,2023-02-19,People music action glass lose expect gun.,6230326,2023-02-19,3434.23,EUR,0.0,,28310.58
ACC0049,2023-02-20,What police call.,,2023-02-20,2787.85,INR,0.0,,20567.79
ACC0025,2023-02-20,Sea last sea bar important others level shoulder.,0252958,2023-02-20,0.0,,2770.84,USD,60357.25
ACC0022,2023-02-20,Window serve future example particularly accept involve shoulder.,2210062,2023-02-20,0.0,,1785.54,INR,23954.8
ACC0020,2023-02-20,Artist happen camera than.,2359937,2023-02-20,0.0,,1505.04,EUR,51579.32
ACC0046,2023-02-20,Rise seek middle individual.,,2023-02-20,0.0,,1656.74,INR,46913.5
ACC0040,2023-02-20,Head another rate anything affect within human.,4420989,2023-02-20,3154.51,USD,0.0,,83242.25
ACC0050,2023-02-20,Few process tend only seek movie.,6128751,2023-02-20,0.0,,440.09,USD,73807.86
ACC0045,2023-02-20,Name chair employee skill ever shoulder.,,2023-02-20,0.0,,3496.96,SGD,49575.41
ACC0042,2023-02-21,Read agency wonder.,7554889,2023-02-21,1212.83,GBP,0.0,,77605.01
ACC0048,2023-02-21,Ok across trip teacher painting.,8433990,2023-02-21,0.0,,3354.34,USD,62322.15
ACC0014,2023-02-21,Technology science itself forward change spring opportunity build.,0660503,2023-02-21,0.0,,813.54,GBP,26102.16
ACC0013,2023-02-21,Rule describe evening say.,,2023-02-21,0.0,,4753.99,SGD,33462.83
ACC0007,2023-02-21,Reflect truth church.,4506325,2023-02-21,0.0,,1823.48,SGD,86235.6
ACC0047,2023-02-21,American sell chair everyone behavior.,,2023-02-21,2406.86,USD,0.0,,30901.18
ACC0032,2023-02-21,Somebody scene break as one along second.,,2023-02-21,0.0,,2969.7,JPY,51654.37
ACC0007,2023-02-22,Shoulder improve property usually year improve like sure.,4450603,2023-02-22,1263.21,SGD,0.0,,83930.9
ACC0029,2023-02-22,Bring during continue level air local charge.,7945219,2023-02-22,0.0,,1768.73,INR,5198.28
ACC0048,2023-02-22,Between truth along whose.,8489761,2023-02-22,0.0,,592.24,EUR,69511.31
ACC0028,2023-02-22,Cold toward else become media character power song.,5105650,2023-02-22,0.0,,3053.21,GBP,17050.09
ACC0016,2023-02-22,Arrive be country Republican.,,2023-02-22,0.0,,902.54,USD,32429.76
ACC0046,2023-02-22,Lead night war away check head truth.,6042409,2023-02-22,4140.97,EUR,0.0,,52033.41
ACC0001,2023-02-22,Air seat financial name kind machine.,7008656,2023-02-22,0.0,,2656.77,GBP,9252.94
ACC0023,2023-02-23,Read financial others should the.,7945189,2023-02-23,3619.99,USD,0.0,,98703.71
ACC0034,2023-02-23,Positive audience likely lay mind who.,0538988,2023-02-23,0.0,,948.27,SGD,52709.94
ACC0034,2023-02-23,Perhaps market better from easy sound behavior.,,2023-02-23,0.0,,2042.83,EUR,71580.14
ACC0021,2023-02-23,Performance party much east.,,2023-02-23,4438.89,EUR,0.0,,84897.94
ACC0012,2023-02-23,Type teach improve network writer step.,,2023-02-23,3365.14,INR,0.0,,18695.04
ACC0039,2023-02-23,Time easy stage continue rich.,,2023-02-23,0.0,,1836.16,USD,47743.45
ACC0050,2023-02-23,Over edge model media despite husband something.,,2023-02-23,0.0,,491.42,USD,40263.07
ACC0031,2023-02-23,Teach sure security learn hope fact.,2326015,2023-02-23,2415.93,GBP,0.0,,28081.12
ACC0022,2023-02-23,Detail fight management should economy feel.,,2023-02-23,3360.69,EUR,0.0,,29288.09
ACC0015,2023-02-23,Wide administration company west serve.,,2023-02-23,1310.08,INR,0.0,,80184.47
ACC0032,2023-02-24,Moment sister college water increase American.,6038996,2023-02-24,0.0,,501.5,SGD,57067.17
ACC0015,2023-02-24,Then article capital which carry phone.,3078634,2023-02-24,0.0,,1339.91,GBP,81332.64
ACC0006,2023-02-24,Carry over trip already.,3904909,2023-02-24,4774.33,INR,0.0,,92166.36
ACC0011,2023-02-24,Learn protect of us hear mean suddenly.,0609134,2023-02-24,3324.89,JPY,0.0,,54533.6
ACC0035,2023-02-24,Know collection type.,,2023-02-24,1399.65,SGD,0.0,,64773.29
ACC0003,2023-02-24,Decide traditional research my sport.,4410269,2023-02-24,0.0,,3567.2,INR,83830.37
ACC0033,2023-02-24,Stay range nation class result art.,,2023-02-24,4235.32,USD,0.0,,57741.67
ACC0008,2023-02-25,Produce city difficult child understand senior soldier.,0458605,2023-02-25,0.0,,2271.56,USD,38440.2
ACC0040,2023-02-25,Pay seven item attention claim them different score.,1943116,2023-02-25,2129.77,USD,0.0,,43249.12
ACC0046,2023-02-25,Shoulder per radio step describe sing baby.,,2023-02-25,3991.94,SGD,0.0,,48857.15
ACC0024,2023-02-25,Stock little four.,,2023-02-25,0.0,,3049.55,SGD,40097.57
ACC0036,2023-02-25,Allow senior woman stock film member.,,2023-02-25,2655.74,USD,0.0,,8507.02
ACC0008,2023-02-25,Time common test rest.,1962282,2023-02-25,1985.15,GBP,0.0,,34965.83
ACC0020,2023-02-25,Expert information executive pull you know action.,,2023-02-25,0.0,,4339.24,SGD,43117.99
ACC0004,2023-02-25,Term church majority.,,2023-02-25,2403.75,JPY,0.0,,22329.44
ACC0036,2023-02-25,East bed office know there bag detail require.,,2023-02-25,2591.29,GBP,0.0,,80771.07
ACC0011,2023-02-26,Cost west similar my.,7311044,2023-02-26,3456.07,INR,0.0,,14013.27
ACC0003,2023-02-26,Watch wonder purpose last such reflect guy.,8368456,2023-02-26,0.0,,3106.92,GBP,21914.0
ACC0007,2023-02-26,Argue long executive education discuss what see season.,,2023-02-26,4542.57,SGD,0.0,,81687.76
ACC0044,2023-02-26,Off begin buy size win.,4189335,2023-02-26,0.0,,396.87,INR,47795.31
ACC0001,2023-02-26,Research develop detail although bill election.,,2023-02-26,263.24,EUR,0.0,,37242.55
ACC0035,2023-02-26,City chair number base continue consumer soldier.,,2023-02-26,0.0,,1718.94,USD,8072.27
ACC0032,2023-02-26,Father great house mention crime.,5028936,2023-02-26,3324.91,JPY,0.0,,72708.88
ACC0033,2023-02-26,Suddenly clearly fish difficult with.,,2023-02-26,4770.28,INR,0.0,,94417.48
ACC0012,2023-02-27,Per campaign day wide gun.,1185124,2023-02-27,0.0,,351.52,EUR,54469.16
ACC0018,2023-02-27,Dark source party like though election mind.,,2023-02-27,0.0,,3855.58,GBP,45969.31
ACC0015,2023-02-27,Someone not year wall role meet later.,0641897,2023-02-27,0.0,,4347.9,JPY,79108.13
ACC0007,2023-02-27,Focus pass instead as city service.,0735834,2023-02-27,0.0,,1220.09,EUR,57717.59
ACC0007,2023-02-27,Somebody understand visit car.,4446740,2023-02-27,1029.28,GBP,0.0,,37919.4
ACC0011,2023-02-28,Race reveal outside physical.,,2023-02-28,1091.99,EUR,0.0,,24851.88
ACC0032,2023-02-28,Off system heart college learn land community.,,2023-02-28,0.0,,2346.76,SGD,52671.57
ACC0003,2023-02-28,Outside defense energy she exist establish American.,6056038,2023-02-28,0.0,,3877.83,INR,35049.13
ACC0011,2023-02-28,Stock teach wide about.,4980412,2023-02-28,0.0,,2634.4,JPY,83230.25
ACC0043,2023-02-28,Kitchen lay him though here follow hard.,0791186,2023-02-28,2534.36,INR,0.0,,58767.2
ACC0024,2023-02-28,Seek indeed loss five model successful team these.,,2023-02-28,1154.98,USD,0.0,,79102.19
ACC0038,2023-02-28,Space never worry.,0906335,2023-02-28,1077.39,JPY,0.0,,14389.97
ACC0007,2023-02-28,Radio surface yes low many property care.,,2023-02-28,124.86,INR,0.0,,82288.73
ACC0050,2023-03-01,Politics lay physical scientist if.,,2023-03-01,1655.67,USD,0.0,,12478.88
ACC0007,2023-03-01,Up executive not far community.,2853510,2023-03-01,0.0,,4976.0,GBP,83195.07
ACC0019,2023-03-01,Talk five amount outside change mean how.,7260942,2023-03-01,0.0,,2872.86,EUR,42278.16
ACC0020,2023-03-01,Language only him senior appear listen thus.,,2023-03-01,2087.34,SGD,0.0,,36377.95
ACC0049,2023-03-01,Upon become compare.,2488914,2023-03-01,1835.95,JPY,0.0,,69972.38
ACC0006,2023-03-01,Sense which late bit fish.,4050887,2023-03-01,305.23,EUR,0.0,,42789.53
ACC0040,2023-03-01,Quite international natural blue.,,2023-03-01,1785.31,GBP,0.0,,73573.85
ACC0009,2023-03-01,Finish them water along quickly animal.,,2023-03-01,2023.03,EUR,0.0,,59530.06
ACC0037,2023-03-02,Approach arrive plan since four science kitchen.,8641194,2023-03-02,3722.6,USD,0.0,,35795.56
ACC0050,2023-03-02,Fear Mr keep voice mean.,9261958,2023-03-02,0.0,,4015.91,EUR,81458.4
ACC0020,2023-03-02,Its care hour quality.,3269391,2023-03-02,2344.67,USD,0.0,,36362.05
ACC0029,2023-03-02,Scientist not research attack me.,,2023-03-02,0.0,,2379.91,USD,13779.06
ACC0025,2023-03-02,There they unit quite.,8446214,2023-03-02,2481.78,USD,0.0,,88254.15
ACC0046,2023-03-02,Color ever reduce instead better accept.,5680982,2023-03-02,3522.62,GBP,0.0,,24885.17
ACC0013,2023-03-02,Weight one since.,8225413,2023-03-02,0.0,,3913.82,USD,24903.41
ACC0008,2023-03-03,Nothing trouble source sea exactly lay.,4219658,2023-03-03,0.0,,3859.24,GBP,92844.92
ACC0018,2023-03-03,Whether positive interview resource left.,,2023-03-03,683.06,JPY,0.0,,92839.81
ACC0004,2023-03-03,Low nor level statement sport.,,2023-03-03,3281.19,EUR,0.0,,90709.5
